billed_entity_id,billed_entity_number,billed_entity_name,billed_entity_city,billed_entity_state,billed_entity_zip_code,billed_entity_zip_code_ext,billed_entity_email,billed_entity_phone,billed_entity_phone_ext
1342,140368,HAYNIE PUBLIC LIBRARY,PRAGUE,OK,74684,,debbie.clonts@haynielibrary.com,405-567-4013,
1343,16072439,ALPHA CHARTER OF EXCELLENCE,MIAMI,FL,33135,,isabel.navas@alphacharterschool.com,305-643-2132,
1344,228412,BREA OLINDA UNIFIED SCHOOL DISTRICT,BREA,CA,92821,,,714-990-7800,
1345,19202,SWAIN SCHOOL,ALLENTOWN,PA,18103,3710,swainschool@swain.org,610-433-4542,129
1346,144364,DELHI UNIFIED SCHOOL DISTRICT,DELHI,CA,95315,,a.aguilar@delhiusd.org,209-656-2000,
1347,17001461,SWWC WAN Consortium,Marshall,MN,56258,,wan.admin@swwc.org,507-537-2240,
1348,126144,INTERBORO SCHOOL DISTRICT,PROSPECT PARK,PA,19076,,robert.sonet@interborosd.org,610-461-6700,1274
1349,139770,DARLINGTON SCHOOL DISTRICT 70,EL RENO,OK,73036,9516,,405-262-0137,
1350,17001653,Diocese of Greensburg System of Catholic Schools,Greensburg,PA,15601,,erate@dioceseofgreensburg.org,724-837-0901,
1351,150002,SUFFOLK PUBLIC LIBRARY,SUFFOLK,VA,23434,,,757-514-7323,
1352,122684,Hoboken Public School District,HOBOKEN,NJ,07030,3201,,201-356-3768,
1353,145277,Sumner-Bonney Lake School District,SUMNER,WA,98390,1926,,253-891-6535,
1354,79285,ST MARY'S ELEMENTARY SCHOOL,ORD,NE,68862,1028,kknapp@ordstmarys.org,308-728-5389,
1355,141859,PANHANDLE INDEP SCHOOL DIST,PANHANDLE,TX,79068,,rusty.howes@panhandleisd.net,806-537-3568,
1356,143434,CARSON CITY SCHOOL DISTRICT,CARSON CITY,NV,89703,,,775-283-2151,
1357,130288,FRANKLIN TWP COMM SCHOOL CORP,INDIANAPOLIS,IN,46259,1320,tyler.knight@ftcsc.org,317-862-2411,
1358,127255,MCCORMICK COUNTY SCHOOL DIST,MCCORMICK,SC,29835,9271,ffuller@mccormick.k12.sc.us,864-443-0180,
1359,141400,ANDERSON-SHIRO CONS SCH DIST,ANDERSON,TX,77830,,,936-873-4500,
1360,135699,LaGrange District 102,LA GRANGE PARK,IL,60526,1802,,708-482-2400,
1361,142118,EL PASO INDEP SCHOOL DISTRICT,EL PASO,TX,79902,,,915-230-2600,
1362,127814,"The School Board of Polk County, Florida",BARTOW,FL,33830,,anne.pasco@polk-fl.net,863-519-7600,400
1363,141236,CYPRESS-FAIRBANKS ISD,HOUSTON,TX,77065,4208,,281-897-4000,
1364,123921,FARMINGDALE UN FREE SCH DIST,FARMINGDALE,NY,11735,3743,,516-752-6677,
1365,138448,WILBER-CLATONIA PUBLIC SCHOOLS,Wilber,NE,68465,,ray.collins@wilberclatonia.org,402-821-2266,
1366,123987,PLAINVIEW-OLD BETHPAGE DIST,PLAINVIEW,NY,11803,4020,,516-937-6301,
1367,17024801,Explore Community School,Nashville,TN,37206,,kcampey@marthaobryan.org,615-784-8222,
1368,144237,WEST CONTRA COSTA UN SCH DIST,RICHMOND,CA,94801,,,510-231-1120,
1369,142216,POUDRE SCHOOL DISTRICT R 1,FORT COLLINS,CO,80521,2211,,970-482-7420,
1370,134968,Centerville School District 5&C a.k.a. Centerville Public Schools,Sand Coulee,MT,59472,,,406-736-5123,
1371,123855,EAST WILLISTON UN FREE DIST,OLD WESTBURY,NY,11568,1502,,516-333-1707,
1372,140673,GILMER INDEP SCHOOL DISTRICT,GILMER,TX,75644,,,903-843-2525,
1373,122617,NEW CANAAN SCHOOL DISTRICT,NEW CANAAN,CT,06840,4723,,203-594-4000,
1374,142212,ST VRAIN VALLEY SCH DIST RE 1J,LONGMONT,CO,80501,6436,,303-776-6200,
1375,189636,NASSAU COUNTY BOCES DISTRICT,GARDEN CITY,NY,11530,,msidoti@nasboces.org,516-997-8700,
1376,131459,WESTERN SCHOOL DISTRICT,PARMA,MI,49269,9712,,517-531-3321,
1377,130445,DEKALB CO CTRL UNITED SCH DIST,WATERLOO,IN,46793,,,260-920-1011,
1378,125300,MCGUFFEY SCHOOL DISTRICT,CLAYSVILLE,PA,15323,,,412-663-7745,
1379,80144,MOUNT CARMEL ACADEMY,NEW ORLEANS,LA,70124,2395,,504-288-7626,
1380,122549,BRIDGEPORT SCHOOL DISTRICT,BRIDGEPORT,CT,06604,,jpostolowski@bridgeportedu.net,203-275-1137,
1381,143512,CYPRESS SCHOOL DISTRICT,CYPRESS,CA,90630,2919,,714-220-6900,
1382,144915,TIGARD TUALATIN SCH DIST 23 J,TIGARD,OR,97223,,dmoore@ttsd.k12.or.us,503-431-4000,
1383,120575,BELMONT SCHOOL DISTRICT,BELMONT,MA,02478,2521,,617-993-5450,
1384,131118,MIDLAND PUBLIC SCHOOL DISTRICT,MIDLAND,MI,48640,5417,reedta@midlandps.org,989-923-5029,
1385,16036810,Mountain Education Charter High School,CLEVELAND,GA,30528,2937,,706-219-4664,
1386,141575,FREER INDEP SCHOOL DISTRICT,FREER,TX,78357,,,361-394-6025,
1387,144213,PITTSBURG UNIFIED SCHOOL DISTRICT,PITTSBURG,CA,94565,3830,cmelodias@pittsburgusd.net,925-473-2300,2352
1388,123829,HEMPSTEAD UNION FREE SCH DIST,HEMPSTEAD,NY,11550,4900,jjscott@hempsteadschools.org,516-434-4062,
1389,123937,JERICHO UNION FREE SCH DIST,JERICHO,NY,11753,1201,vmanuel@jerichoschools.org,516-203-3600,
1390,138275,PENDER PUBLIC SCHOOL DISTRICT,PENDER,NE,68047,,,402-385-3044,
1391,131533,HERRICK DISTRICT LIBRARY,HOLLAND,MI,49423,3247,dkooiker@herrickdl.org,616-355-3100,
1392,144854,OREGON TRAIL SCHOOL DIST 46,SANDY,OR,97055,0547,timothy.belangeri@ortrail.k12.or.us,503-668-5541,
1393,130178,ALEXANDRIA COMM SCHOOL CORP,ALEXANDRIA,IN,46001,,,765-724-4496,
1394,130279,MSD DECATUR TWP,INDIANAPOLIS,IN,46221,9668,,317-856-5265,
1395,143179,PRESCOTT UNIFIED SCHOOL DIST 1,PRESCOTT,AZ,86301,,,928-445-5400,
1396,121737,SCHOOL ADMIN DISTRICT 49,FAIRFIELD,ME,04937,1325,,207-238-1111,
1397,139680,PEA RIDGE SCHOOL DISTRICT 109,PEA RIDGE,AR,72751,,,479-451-8181,
1398,140229,MCALESTER PUBLIC SCHOOLS I-80,MCALESTER,OK,74501,,gguthrie@mcalester.k12.ok.us,918-423-4771,
1399,16020208,The Good Shepherd Nativity Mission School,NEW ORLEANS,LA,70119,,,504-598-9399,
1400,17019552,Thrive Academy,Baton Rouge,LA,70820,,dlayrisson@thrivebr.org,225-223-6923,
1401,135611,COMMUNITY HIGH SCHOOL DIST 218,OAK LAWN,IL,60453,6203,Timothy.Prost@chsd218.org,708-424-2000,2511
1402,124028,TUCKAHOE COMMON SCHOOL DIST,SOUTHAMPTON,NY,11968,3217,,631-283-3550,
1403,17024138,Pinecrest Academy of Northern Nevada,Sparks,NV,89441,,,702-431-6260,
1404,17027865,CIVICA Colorado College and Career Academies,Milliken,CO,80543,,erate_civicaco@academicanv.com,702-431-6260,
1405,127288,BARTOW COUNTY SCHOOL DISTRICT,CARTERSVILLE,GA,30121,,,770-606-5800,
1406,131048,LINDEN COMM SCHOOL DISTRICT,LINDEN,MI,48451,,,810-591-0980,
1407,130289,MSD PIKE TOWNSHIP,INDIANAPOLIS,IN,46268,,slshelton@pike.k12.in.us,317-293-0393,
1408,140253,QUINTON INDEP SCHOOL DIST 17,QUINTON,OK,74561,0670,,918-469-3100,
1409,139347,VERNON PARISH SCHOOL BOARD,LEESVILLE,LA,71446,2904,bill.lohman@vpsb.us,337-239-1667,70778
1410,133113,HUDSON SCHOOL DISTRICT,HUDSON,WI,54016,1880,,715-377-3700,
1411,234283,NORTHWEST OHIO EDUCATIONAL SERVICE CENTER,ARCHBOLD,OH,43502,,,567-444-4800,
1412,16067750,ARROW ACADEMY,Bryan,TX,77803,,rico.sedeno@arrowacademy.org,979-703-8820,
1413,17024460,Lakeland Christian Schools,Winona Lake,IN,46590,,,574-267-7265,
1414,144689,SUTTER COUNTY SUPERINTENDENT OF SCHOOLS,YUBA CITY,CA,95993,,erateadmin@sutter.k12.ca.us,530-822-2900,
1415,130284,MSD OF WARREN TOWNSHIP,INDIANAPOLIS,IN,46219,,,317-869-4300,
1416,47916,ST JOHN LUTHERAN SCHOOL,CLEVELAND,OH,44119,3109,,216-531-8204,
1417,131499,NEWAYGO PUBLIC SCHOOL DISTRICT,NEWAYGO,MI,49337,,kbidwell@newaygo.net,231-652-3799,
1418,126975,CUMBERLAND COUNTY SCHOOL DIST,FAYETTEVILLE,NC,28306,,,910-678-2300,
1419,134058,BROOKINGS SCHOOL DISTRICT 5-1,BROOKINGS,SD,57006,3507,,605-696-4700,
1420,143768,HUNTINGTON BEACH CTY ELEM DIST,HUNTINGTON BH,CA,92646,,Ttan@hbcsd.us,714-964-8888,
1421,133990,HENNING SCHOOL DISTRICT 545,HENNING,MN,56551,,,218-583-2927,
1422,132562,ENGLISH VALLEYS COMM SCH DIST,NORTH ENGLISH,IA,52316,,,319-664-3634,
1423,134281,TIMBER LAKE SCHOOL DISTRICT 20-3,TIMBER LAKE,SD,57656,1000,joel.schweitzer@k12.sd.us,605-865-3654,
1424,17001648,EUP E-Rate Consortium,Cedarville,MI,49719,,melissag@eupschools.org,906-259-8005,
1425,139342,CONCORDIA PARISH SCHOOL DIST,VIDALIA,LA,71373,,,318-336-4226,
1426,140111,STROUD INDEP SCHOOL DIST 54,STROUD,OK,74079,,,918-968-2541,
1427,132550,IOWA VALLEY COMM SCHOOL DIST,MARENGO,IA,52301,1620,kschaier@ivcsd.org,319-642-7714,
1428,1837,CRISTO REY BOSTON HIGH SCHOOL,BOSTON,MA,02125,,,617-876-6068,
1429,133553,STILLWATER SCHOOL DISTRICT 834,STILLWATER,MN,55082,6079,,612-351-8340,
1430,144819,NORTH MARION SCHOOL DIST 15,AURORA,OR,97002,9425,GREG.PATTON@NMARION.K12.OR.US,503-678-7105,
1431,136368,EDWARDSVILLE COMM SCH DIST 7,EDWARDSVILLE,IL,62025,1427,gbirdsell@ecusd7.org,618-656-1182,
1432,140571,BLUE RIDGE SCHOOL DISTRICT,BLUE RIDGE,TX,75424,,,972-752-5554,
1433,16056006,RSU 12,SOMERVILLE,ME,04348,,,207-549-3261,
1434,134988,Box Elder School District 13-G a.k.a. Box Elder Public Schools,Box Elder,MT,59521,,,406-352-4955,
1435,16083505,HARMONY PUBLIC SCHOOLS,HOUSTON,TX,77099,,,713-343-3333,
1436,131110,HEMLOCK PUBLIC SCHOOL DISTRICT,HEMLOCK,MI,48626,,killingbeck@hemlockps.com,989-642-5282,
1437,16072400,Oakland FlexTech High School,FARMINGTON HILLS,MI,48335,2822,Valerie@grantconsultingservices.com,760-237-8327,
1438,134986,BIG SANDY SCHOOL DISTRICT 2-11 a.k.a. Big Sandy Public Schools,BIG SANDY,MT,59520,,,406-378-2501,
1439,135795,BRADLEY SCHOOL DISTRICT 61,BRADLEY,IL,60915,2091,,815-933-3371,
1440,134782,CANYON CREEK SCHOOL DISTRICT 4 a.k.a. Canyon Creek Elementary,BILLINGS,MT,59101,6184,blipp@canyoncreekschool.org,406-656-4471,
1441,128324,CARTER COUNTY BD OF EDUCATION,ELIZABETHTON,TN,37643,2208,dannymcclain@carterk12.net,423-547-4000,
1442,130679,NORTH SPENCER CO SCHOOL CORP,LINCOLN CITY,IN,47552,,trickelman@nspencer.k12.in.us,812-937-2400,
1443,145536,RICHLAND SCHOOL DISTRICT 400,West Richland,WA,99353,,Mike.Leseberg@rsd.edu,509-967-6000,
1444,17001628,Intermediate Unit 15,Enola,PA,17025,1640,sstoner@iu15.org,717-732-8400,
1445,135393,GENEVA SCHOOL DISTRICT 304,GENEVA,IL,60134,1307,,630-463-3000,
1446,127203,FLORENCE COUNTY SCHOOL DIST 3,LAKE CITY,SC,29560,,,843-374-8652,
1447,126162,FREE LIBRARY OF PHILADELPHIA,PHILADELPHIA,PA,19103,1189,polgardyc@freelibrary.org,215-686-7501,
1448,137118,INDEPENDENCE MO PUBLIC SCHOOLS,INDEPENDENCE,MO,64050,,,816-521-2800,
1449,144920,CENTENNIAL SCHOOL DISTRICT 28J,PORTLAND,OR,97236,1049,frank_decker@csd28j.org,503-760-7990,
1450,210219,VIRGINIA BEACH PUBLIC LIBRARY,VIRGINIA BEACH,VA,23456,,kbknight@vbgov.com,757-385-8244,
1451,134732,Joliet School District 7 a.k.a. Joliet Public Schools,Joliet,MT,59041,,aevertz@joliet.k12.mt.us,406-962-3541,
1452,134763,ROBERTS K-12 SCHOOL DISTRICT,ROBERTS,MT,59070,,,406-445-2421,
1453,123845,LONG BEACH PUBLIC SCHOOLS,LONG BEACH,NY,11561,,,516-897-2129,
1454,142681,CULDESAC JOINT SCHOOL DIST 342,CULDESAC,ID,83524,,alanf@culsch.org,208-843-5413,
1455,140098,ANDERSON SCHOOL DISTRICT 52,SAND SPRINGS,OK,74063,,amartin@andersontrojans.org,918-245-0289,
1456,134850,MILES CITY UNIF SCH DIST 1 A.K.A. Miles City Public Schools,MILES CITY,MT,59301,3667,,406-234-3840,
1457,139876,Lawton Public School Dist,LAWTON,OK,73502,,,580-585-6446,
1458,16063535,EXCELSIOR CHARTER SCHOOL,VICTORVILLE,CA,92392,,,760-245-4262,
1459,141778,LEAKEY INDEP SCHOOL DISTRICT,LEAKEY,TX,78873,,,830-232-6122,
1460,141805,BOOKER INDEP SCHOOL DISTRICT,BOOKER,TX,79005,0288,michael.lee@region16.net,806-658-4501,221
1461,137320,GASCONADE COUNTY R-2,OWENSVILLE,MO,65066,,,573-437-2177,
1462,144595,WOODLAND JOINT UNIF SCH DIST,WOODLAND,CA,95695,4853,,530-662-0201,
1463,16069287,THE PAIDEIA ACADEMIES,PHOENIX,AZ,85042,,,602-343-3040,
1464,125812,SCHOOL DISTRICT OF LANCASTER,LANCASTER,PA,17602,2452,,717-291-6121,
1465,144014,SOUTHERN KERN UNIF SCHOOL DIST,ROSAMOND,CA,93560,,noemail@noemail.com,661-256-5000,
1466,130614,MONROE CENTRAL SCHOOL CORP,PARKER CITY,IN,47368,,,765-468-6868,
1467,17008024,Pensar Academy,Phoenix,AZ,85015,,garcia@pensaracademy.org,602-383-4013,
1468,143141,ST JOHNS UNIFIED SCHOOL DIST 1,ST JOHNS,AZ,85936,,,928-337-2255,
1469,134753,PARK CITY SCHOOL DISTRICT 5 a.k.a. Park City Public Schools,PARK CITY,MT,59063,,,406-633-2350,
1470,72650,ALL SAINTS ACADEMY SCHOOL,BREESE,IL,62230,1518,kgoetsch@asasaints.com,618-526-4323,
1471,126648,TAZEWELL COUNTY SCHOOL DIST,TAZEWELL,VA,24651,1062,,276-988-8303,
1472,126579,BLUE RIDGE REGIONAL LIBRARY,MARTINSVILLE,VA,24112,,,276-403-5430,
1473,140452,DENISON INDEPENDENT SCHOOL DISTRICT,DENISON,TX,75020,,kharris@denisonisd.net,903-462-7000,
1474,141252,HUMBLE INDEPENDENT SCHOOL DISTRICT,HUMBLE,TX,77338,,,281-641-8076,
1475,142077,ECTOR COUNTY INDEPENDENT SCHOOL DISTRICT,ODESSA,TX,79761,,,432-334-0713,
1476,140336,ADA INDEP SCHOOL DISTRICT I 19,ADA,OK,74820,,galbreaithc@adapss.com,580-310-7200,
1477,17027726,Faith Academy Charter School,Faith,NC,28041,,faithacademy@chartersuccesspartners.com,704-603-8437,
1478,16050113,AMERICAN RENAISSANCE SCHOOL,STATESVILLE,NC,28677,5852,tiffany.moceri@arsnc.org,704-883-6229,
1479,140514,LANCASTER INDEPENDENT SCHOOL DISTRICT,LANCASTER,TX,75146,,,972-218-1400,
1480,66903,SHILOH CHRISTIAN SCHOOL,BISMARCK,ND,58503,0621,birsta@SHILOHCHRISTIAN.ORG,701-221-2104,
1481,143682,PALO VERDE UNIF SCHOOL DIST,BLYTHE,CA,92225,,,760-922-4164,
1482,131160,IOSCO RESA,TAWAS CITY,MI,48763,,jsheltrown@ioscoresa.net,989-362-3006,
1483,17002257,SCRANTON PUBLIC LIBRARY,SCRANTON,PA,18509,,ERATE@ALBRIGHT.ORG,570-348-3013,
1484,143765,ORANGE CO OFFICE OF EDUCATION,COSTA MESA,CA,92626,,,714-966-4000,
1485,134701,Sweet Grass County High School District,Big Timber,MT,59011,,,406-932-5993,
1486,145402,TONASKET SCHOOL DISTRICT 404,TONASKET,WA,98855,,,509-486-2126,
1487,143597,CORONA-NORCO UNIF SCH DISTRICT,NORCO,CA,92860,1903,,951-736-5000,
1488,139802,LITTLE AXE SCHOOL DIST I 70,NORMAN,OK,73026,,,405-329-7691,
1489,143756,PERRIS ELEM SCHOOL DISTRICT,PERRIS,CA,92570,2113,,951-657-3118,
1490,144423,LAMMERSVILLE UNIFIED SCHOOL DIST,MOUNTAIN HOUSE,CA,95391,,alkeyser@lammersvilleusd.net,209-836-7400,2317
1491,143028,PEORIA UNIFIED SCHOOL DISTRICT #11,GLENDALE,AZ,85306,,lpmiller@pusd11.net,623-486-6072,
1492,143077,PALOMINAS SCHOOL DISTRICT 49,HEREFORD,AZ,85615,,,520-366-6204,
1493,134970,SHELBY SCHOOL DISTRICT 14 a.k.a. Shelby Public Schools,SHELBY,MT,59474,,,406-424-8910,
1494,140691,JEFFERSON INDEP SCHOOL DIST,JEFFERSON,TX,75657,2116,,903-665-2461,
1495,17002227,Light of the World Academy,Pickney,MI,48169,,,734-720-9760,
1496,129097,LICKING VALLEY LOCAL SCH DIST,NEWARK,OH,43055,9450,kelleym@lickingvalley.k12.oh.us,740-763-3525,
1497,125303,Southeastern Greene School District,Greensboro,PA,15338,,grandel.heather@segsd.org,724-943-3630,
1498,17007426,Sequoyah School,Pasedena,CA,91105,,zkelley@sequoyahschool.org,626-795-4351,173
1499,54942,CESAR CHAVEZ LOWER ELEMENTARY ACADEMY,DETROIT,MI,48209,1524,erate.mw@leonagroupmw.com,517-333-9030,
1500,140254,RATTAN INDEP SCHOOL DISTRICT 1,RATTAN,OK,74562,0044,sbrown@rattan.k12.ok.us,580-587-2715,
1501,139540,VILONIA PUBLIC SCHOOL DISTRICT,VILONIA,AR,72173,,chase.wetzel@viloniaschools.org,501-796-2113,
1502,16076800,DETROIT PUBLIC SAFETY ACADEMY,DETROIT,MI,48216,,erate.mw@leonagroupmw.com,517-333-9030,
1503,16076803,DISCOVERY ACADEMY,TOLEDO,OH,43606,,erate.mw@leonagroupmw.com,517-333-9030,
1504,16036687,EAST CHICAGO URBAN ENTERPRISE ACADEMY,EAST CHICAGO,IN,46312,,erate.mw@leonagroupmw.com,517-333-9030,
1505,136810,CARTERVILLE UNIT SCHOOL DIST 5,CARTERVILLE,IL,62918,1239,,618-985-4826,
1506,54935,GEORGE CROCKETT ACADEMY,DETROIT,MI,48208,,erate.mw@leonagroupmw.com,517-333-9030,
1507,139875,FLOWER MOUND SCHOOL DIST 48,LAWTON,OK,73501,9766,,580-353-4088,
1508,16063248,SUMMIT LEARNING CHARTER,EAGLE CREEK,OR,97022,9638,rslater@summitlc.org,503-630-5001,
1509,209107,NORTHRIDGE ACADEMY,FLINT,MI,48504,,erate.mw@leonagroupmw.com,517-333-9030,
1510,223360,PONTIAC ACADEMY FOR EXCELLENCE,PONTIAC,MI,48342,,erate.mw@leonagroupmw.com,517-333-9030,
1511,130551,NORTH HARRISON COMM SCH CORP,RAMSEY,IN,47166,,,812-347-2407,
1512,17033598,Victory Academy of Toledo,TOLEDO,OH,43607,2564,erate.mw@leonagroupmw.com,517-333-9030,
1513,143652,RAMONA CITY UNIFIED SCHOOL DISTRICT,RAMONA,CA,92065,2399,kwright@ramonausd.net,760-787-2070,
1514,124145,CAPITAL REGION BOCES,ALBANY,NY,12205,2106,,518-862-5300,
1515,134078,HARRISBURG SCHOOL DISTRICT 41-2,HARRISBURG,SD,57032,,,605-743-2567,
1516,131582,KENT INTERMEDIATE SCHOOL DIST,GRAND RAPIDS,MI,49525,4518,,616-365-2306,
1517,123776,FRANKLIN SQUARE UN FREE DIST,FRANKLIN SQ,NY,11010,3802,,516-481-4100,
1518,135787,KANKAKEE SCHOOL DISTRICT 111,KANKAKEE,IL,60901,4319,,815-933-0700,
1519,134979,Vaughn School District 74 a.k.a. Vaughn Elementary,Vaughn,MT,59487,,,406-965-2231,
1520,129116,NORTH FORK LOCAL SCHOOL DISTRICT,UTICA,OH,43080,,,740-892-3666,
1521,123136,EAST HANOVER TWP SCHOOL DIST,EAST HANOVER,NJ,07936,2902,,973-887-2112,
1522,140417,SALLISAW INDEP SCHOOL DIST 1,SALLISAW,OK,74955,9304,shunt@sallisawps.org,918-775-5544,
1523,138673,RANDOLPH PUBLIC SCHOOLS,RANDOLPH,NE,68771,,daryl.schrunk@rcards.org,402-337-0252,
1524,143572,BALDWIN PARK UNIF SCHOOL DIST,BALDWIN PARK,CA,91706,5327,rlhassler529@bpusd.net,626-962-3311,86275
1525,141828,FOLLETT INDEP SCHOOL DISTRICT,FOLLETT,TX,79034,0028,megan.robertson@region16.net,806-653-2301,
1526,137466,FAIR GROVE R-X SCHOOL DISTRICT,FAIR GROVE,MO,65648,8436,,417-759-2554,
1527,140749,WHITEHOUSE INDEP SCHOOL DIST,Whitehouse,TX,75791,3130,,903-839-5500,
1528,137295,NEOSHO SCHOOL DISTRICT R 5,NEOSHO,MO,64850,2049,,417-451-8600,
1529,98282,OUR MOTHER OF SORROWS SCHOOL,TUCSON,AZ,85710,,,520-747-1027,
1530,147290,WHITE HALL SCHOOL DISTRICT,WHITE HALL,AR,71602,9572,,870-247-2196,
1531,139758,COYLE INDEP SCHOOL DISTRICT 14,COYLE,OK,73027,,wlarman@coyle.k12.ok.us,405-466-2242,1328
1532,81058,LIVINGSTON PARISH LIBRARY,LIVINGSTON,LA,70754,0397,,225-686-2489,
1533,145611,KENAI PENINSULA BORO SCH DIST,SOLDOTNA,AK,99669,7520,ehayes@kpbsd.k12.ak.us,907-714-8828,
1534,137886,MULVANE UNIF SCH DISTRICT 263,MULVANE,KS,67110,,tschmitz@usd263.org,316-777-1102,
1535,16080884,JOHN PAUL II CATHOLIC SCHOOL,MORGANFIELD,KY,42437,,,270-389-1898,
1536,17019123,Edlink 18 Telecommunications Consortium,Midland,TX,79706,,critchie@esc18.net,432-563-2380,
1537,155496,CLINTON-ESSEX BOCES,Plattsburgh,NY,12901,,,518-561-0100,
1538,17021201,Valor Texas Education Foundation,Austin,TX,78745,,erate@valorpublicschools.org,214-514-3356,
1539,131373,SOUTH HAVEN PUBLIC SCHOOL DIST,SOUTH HAVEN,MI,49090,1432,stevem@shps.org,269-637-0529,
1540,217160,CAPITAL CITY PUBLIC CHARTER SCHOOL,WASHINGTON,DC,20011,2212,,202-808-9800,
1541,140494,DESOTO INDEP SCHOOL DISTRICT,DESOTO,TX,75115,5704,michael.white@desotoisd.org,972-223-6666,8810
1542,152695,WASHINGTON OFM K20,OLYMPIA,WA,98504,2445,tomc@k20wa.org,360-292-4194,
1543,131341,HASTINGS AREA SCHOOL DISTRICT,HASTINGS,MI,49058,2225,tberlin@hassk12.org,269-948-4400,
1544,139810,PIEDMONT INDEP SCHOOL DIST 22,PIEDMONT,OK,73078,9248,,405-373-2311,
1545,133489,OMRO SCHOOL DISTRICT,OMRO,WI,54963,1136,cgehr@omro.k12.wi.us,920-303-2335,
1546,144108,SAN LUCAS UNION ELEM DISTRICT,SAN LUCAS,CA,93954,,,831-382-4426,
1547,143073,DOUGLAS UNIFIED SCHOOL DIST 27,DOUGLAS,AZ,85607,,,520-364-2447,
1548,145504,SPOKANE PUBLIC LIBRARY,SPOKANE,WA,99201,0905,,509-444-5350,
1549,143689,CALEXICO UNIF SCHOOL DISTRICT,CALEXICO,CA,92231,,,760-768-3888,
1550,17035537,Monroe Technology Consortium,Monroe,MI,48161,,MonroeTechConsortium@monroeisd.us,734-242-5799,
1551,144088,SANTA RITA UNION SCHOOL DISTRICT,SALINAS,CA,93906,4325,hibrahim@santaritaschools.org,831-443-7200,1218
1552,17023218,Oasis Charter Public School,Salinas,CA,93907,2529,,831-424-9003,
1553,122328,CAPITOL REGION EDUC COUNCIL,HARTFORD,CT,06106,1912,,860-247-2732,
1554,16040958,GREATER BERGEN COMMUNITY ACTION INC,HACKENSACK,NJ,07601,,,201-968-0200,
1555,130920,BEDFORD PUBLIC SCHOOL DISTRICT,TEMPERANCE,MI,48182,1512,chrissie.bruckner@mybedford.us,734-850-6000,
1556,16075586,CHARLOTTE PREPARATORY SCHOOL,CHARLOTTE,NC,28211,,jstiles@charlotteprep.org,704-366-5994,1126
1557,143398,NYE COUNTY SCHOOL DISTRICT,PAHRUMP,NV,89048,,,775-482-6258,
1558,135588,MINOOKA SCHOOL DISTRICT 201,MINOOKA,IL,60447,9585,,815-467-6121,
1559,129601,LEETONIA EXEMPTED VILLAGE SCHOOL DISTRICT,LEETONIA,OH,44431,1075,DDUNHAM@LEETONIA.K12.OH.US,330-427-6594,
1560,130911,PLYMOUTH-CANTON COMM SCHOOLS,PLYMOUTH,MI,48170,1717,,734-416-2700,
1561,11162,SALESIAN HIGH SCHOOL,NEW ROCHELLE,NY,10801,,,914-632-0248,
1562,126936,BERTIE COUNTY SCHOOL DISTRICT,WINDSOR,NC,27983,9080,dbond@bertie.k12.nc.us,252-794-6042,
1563,142844,WEBER SCHOOL DISTRICT,OGDEN,UT,84405,,erate@wsd.net,801-476-7800,
1564,133193,GREEN BAY AREA PUBLIC SCHOOL DISTRICT,GREEN BAY,WI,54303,,,920-448-2149,
1565,17028121,Global Citizens Public Charter School,WASHINGTON,DC,20019,3541,,240-230-7228,
1566,130216,WESTFIELD-WASHINGTON SCHOOLS,WESTFIELD,IN,46074,9384,,317-867-8000,
1567,139881,ALTUS INDEP SCHOOL DISTRICT 18,ALTUS,OK,73521,,,580-481-2100,
1568,139682,ROGERS PUBLIC SCHOOL DIST 30,ROGERS,AR,72756,4547,,479-636-3910,
1569,145385,CASHMERE SCHOOL DISTRICT 222,CASHMERE,WA,98815,1133,,509-782-3355,
1570,139555,CROSS COUNTY SCHOOL DISTRICT,CHERRY VALLEY,AR,72324,,,870-588-3338,
1571,143672,SAN DIEGO COUNTY LIBRARY,SAN DIEGO,CA,92123,1219,,619-694-2414,
1572,144919,DAVID DOUGLAS SCHOOL DIST 40,PORTLAND,OR,97220,,,503-252-2900,
1573,140489,CORSICANA INDEP SCHOOL DIST,CORSICANA,TX,75110,,mharrison@cisd.org,903-874-7441,
1574,200402,HASKELL-KNOX SHARED SERVICE ARRANGEMENT,KNOX CITY,TX,79529,,aleisa@h-kssa.org,940-658-3587,
1575,129704,CANTON CITY SCHOOL DISTRICT,CANTON,OH,44702,,heater_h@ccsdistrict.org,330-438-2500,
1576,136757,Wabash Community School District 348,Mount Carmel,IL,62863,,,618-262-4181,
1577,127361,COMMERCE CITY SCHOOL DISTRICT,COMMERCE,GA,30529,,,706-335-5500,
1578,141620,TAFT INDEP SCHOOL DISTRICT,TAFT,TX,78390,2702,,361-528-2636,
1579,16079880,GARDEN HOMES LUTHERAN SCHOOL,MILWAUKEE,WI,53209,,ghls@gardenhomeslutheran.org,414-444-9050,
1580,137538,SPRINGFIELD SCHOOL DIST R 12,SPRINGFIELD,MO,65802,2159,erate@spsmail.org,417-523-0365,
1581,144927,SALEM-KEIZER SCHOOL DIST 24 J,SALEM,OR,97301,,erate@salkeiz.k12.or.us,503-399-3031,
1582,144888,MCMINNVILLE SCHOOL DISTRICT 40,MCMINNVILLE,OR,97128,3004,hamerasinghe@msd.k12.or.us,503-565-4000,
